"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.192994775E1,-4.943396911E-2,-1.202460165E-1,-1.607621777E-1
1.193989075E1,-2.997516632E-2,-1.310960367E-1,-1.624046606E-1
1.194983375E1,-2.318033628E-2,-1.324910362E-1,-1.447770596E-1
1.195977675E1,-2.203391656E-2,-1.035365745E-1,-1.500682050E-1
1.196971975E1,-1.863609955E-2,-7.122237571E-2,-1.459155124E-1
1.197966275E1,-1.968552858E-2,-3.840370841E-2,-1.245223045E-1
1.198960575E1,-3.102240264E-2,7.804205641E-3,-1.429287547E-1
1.199954875E1,-3.570719182E-2,4.696297232E-2,-1.181605339E-1
1.200949175E1,-2.351457775E-2,8.826320864E-2,-2.758891761E-2
1.201943375E1,-2.312354520E-2,1.146139053E-1,-6.415623486E-2
1.202937675E1,-1.764207289E-2,1.324558433E-1,-1.891825694E-1
1.203931975E1,-9.464887977E-3,1.296344886E-1,-2.018669343E-1
1.204926275E1,1.818776429E-3,1.160131805E-1,-1.522000998E-1
1.205920575E1,-4.576104060E-3,6.655172948E-2,-1.287393165E-1
1.206914875E1,-2.278024055E-2,8.409319371E-3,-1.289030385E-1
1.207909175E1,-3.636683084E-2,-3.896697801E-2,-1.290784550E-1
1.208903475E1,-5.836471394E-2,-6.890231017E-2,-1.278739285E-1
1.209897775E1,-7.096670620E-2,-8.582502935E-2,-1.284183043E-1
1.210892075E1,-6.526413605E-2,-9.520465761E-2,-1.462517273E-1
1.211886275E1,-5.258773796E-2,-1.083080852E-1,-1.610615551E-1
1.212880575E1,-3.845969550E-2,-8.162530325E-2,-1.668397737E-1
1.213874875E1,-2.750515625E-2,-4.081210345E-2,-1.598687232E-1
1.214869175E1,-4.345402166E-2,-8.730733506E-3,-1.043704605E-1
1.215863475E1,-3.065563604E-2,1.811858442E-2,-6.561745405E-2
1.216857775E1,-4.561062098E-2,3.914988622E-2,-5.558714032E-2
1.217852075E1,-6.476186022E-2,4.670839917E-2,-9.046695113E-2
1.218846375E1,-7.551532835E-2,3.882708337E-2,-1.206391686E-1
1.219840675E1,-7.594524488E-2,2.813614391E-2,-1.358238029E-1
1.220834875E1,-7.069590703E-2,6.480907649E-4,-1.474404663E-1
1.221829175E1,-5.404091723E-2,-2.409897041E-2,-1.531099266E-1
1.222823475E1,-4.361262739E-2,-3.585556492E-2,-1.706468958E-1
1.223817775E1,-2.641362727E-2,-4.786600169E-2,-1.720724469E-1
1.224812075E1,-1.314834148E-2,-5.127302807E-2,-1.432830960E-1
1.225806375E1,-2.050245769E-2,-5.273435690E-2,-1.448443025E-1
1.226800675E1,-1.912083372E-2,-4.644238740E-2,-1.244211477E-1
1.227794975E1,-6.579067782E-3,-4.032411676E-2,-1.380048144E-1
1.228789275E1,-1.732720032E-2,-1.495016098E-2,-1.609013414E-1
1.229783575E1,-1.937650323E-2,1.348291185E-2,-1.482298404E-1
1.230777775E1,-3.401113383E-2,2.284097850E-2,-1.312658983E-1
1.231772075E1,-4.221207306E-2,3.819587644E-2,-1.195311213E-1
1.232766375E1,-3.881922618E-2,5.601438906E-2,-1.057235062E-1
1.233760675E1,-3.882763155E-2,3.989456568E-2,-9.728714347E-2
1.234754975E1,-4.145376228E-2,4.050457645E-2,-9.691701472E-2
1.235749275E1,-2.867920406E-2,3.589919977E-2,-1.098820460E-1
1.236743575E1,-3.861150384E-2,2.390122488E-2,-1.140253830E-1
1.237737875E1,-4.254309855E-2,9.902223162E-3,-1.039436138E-1
1.238732175E1,-4.000701495E-2,-7.295863330E-3,-1.222646946E-1
1.239726475E1,-4.076094031E-2,-2.760850579E-2,-1.191060287E-1
1.240720675E1,-4.842123136E-2,-2.848171435E-2,-9.447755635E-2
1.241714975E1,-4.889178604E-2,-3.393548548E-2,-8.566872597E-2
1.242709275E1,-3.485605650E-2,-3.885752544E-2,-1.085237378E-1
1.243703575E1,-2.327425718E-2,-1.114333123E-2,-1.538519382E-1
1.244697875E1,-2.381987549E-2,3.810922801E-4,-1.446513444E-1
1.245692175E1,-3.819408573E-2,9.412957393E-3,-1.017146552E-1
1.246686475E1,-5.349983051E-2,-5.212975480E-3,-2.442908227E-2
1.247680775E1,-5.680979311E-2,-5.086967982E-3,-1.669204652E-2
1.248675075E1,-6.285194032E-2,-2.072520006E-2,-9.765727222E-2
1.249669375E1,-4.771020994E-2,-1.855909903E-2,-1.706457263E-1
1.250663196E1,-2.836798601E-2,-5.039240085E-3,-2.182408923E-1
1.251657496E1,-9.188022316E-3,2.460508347E-3,-1.743306416E-1
1.252651796E1,-1.068183973E-2,-8.871870674E-3,-9.013015151E-2
1.253646096E1,-1.173565418E-2,-3.391480096E-2,-2.493837476E-2
1.254640396E1,-4.357637465E-4,-3.382786017E-2,-6.696231365E-2
1.255634696E1,-4.406169355E-3,-2.735608879E-2,-1.802491933E-1
1.256628996E1,-2.218609035E-2,-3.992807753E-3,-2.853955793E-1
1.257623296E1,-3.672051430E-2,2.035675239E-2,-2.771264470E-1
1.258617596E1,-5.071801767E-2,1.796600863E-2,-1.404279006E-1
1.259611796E1,-4.566412300E-2,-7.416973785E-3,-3.300753236E-2
1.260606096E1,-4.699663036E-2,-2.780263335E-2,7.170440555E-3
1.261600396E1,-5.044868030E-2,-1.182387404E-2,-4.004348695E-2
1.262594696E1,-6.280055791E-2,3.028130461E-2,-9.170597613E-2
1.263588996E1,-7.110725865E-2,5.929040127E-2,-1.024759626E-1
1.264583296E1,-7.468736261E-2,6.235372100E-2,-1.006943160E-1
1.265577596E1,-6.356815115E-2,6.418492276E-2,-8.515709460E-2
1.266571896E1,-4.137986809E-2,5.873537259E-2,-8.389058769E-2
1.267566196E1,-1.915562466E-2,6.457960982E-2,-8.382275999E-2
1.268560496E1,-1.874778137E-2,6.276733842E-2,-1.081600410E-1
1.269554696E1,-1.195762910E-2,4.733721239E-2,-1.034559560E-1
1.270548996E1,-2.750939548E-2,2.479460634E-2,-9.687959254E-2
1.271543296E1,-3.020189211E-2,-1.081256155E-2,-9.813031197E-2
1.272537596E1,-3.846473873E-2,-4.782843333E-2,-1.090476483E-1
1.273531896E1,-4.786508806E-2,-7.595763367E-2,-1.104942495E-1
1.274526196E1,-4.389037013E-2,-9.646221098E-2,-1.292240506E-1
1.275520496E1,-3.992654264E-2,-1.169832336E-1,-1.253584564E-1
1.276514796E1,-3.988590449E-2,-1.158297241E-1,-1.184827155E-1
1.277509096E1,-3.850303799E-2,-1.049884016E-1,-1.356489712E-1
1.278503396E1,-5.029482543E-2,-8.183410367E-2,-1.349502289E-1
1.279497596E1,-3.527069718E-2,-6.005762905E-2,-1.252409273E-1
1.280491896E1,-4.278612345E-2,-1.860044980E-2,-1.362062109E-1
1.281486196E1,-3.897066906E-2,1.989246519E-2,-1.363944912E-1
1.282480496E1,-3.848271891E-2,5.719510635E-2,-4.821263194E-2
1.283474796E1,-3.691303387E-2,8.742723953E-2,-4.599887609E-2
1.284469096E1,-2.694850132E-2,1.266120994E-1,-1.388900828E-1
1.285463396E1,-1.559956737E-2,1.458252095E-1,-1.546465749E-1
1.286457696E1,7.999137193E-3,1.448635983E-1,-1.366734034E-1
1.287451996E1,1.437194444E-2,1.153721612E-1,-1.001084250E-1
1.288446196E1,2.163177431E-3,5.837717582E-2,-9.204569936E-2
1.289440496E1,-1.412760392E-2,1.770573445E-2,-9.411561370E-2
1.290434796E1,-3.985213682E-2,-1.512079004E-2,-7.225872159E-2
1.291429096E1,-4.733642668E-2,-4.835859306E-2,-7.635411143E-2
1.292423396E1,-5.373759292E-2,-8.584372217E-2,-1.123905015E-1
1.293417696E1,-5.570335373E-2,-9.887444325E-2,-1.356478018E-1
1.294411996E1,-5.013300374E-2,-9.156063627E-2,-1.462546510E-1
1.295406296E1,-4.934889212E-2,-6.534592398E-2,-1.189037150E-1
1.296400596E1,-3.592982456E-2,-4.191185508E-2,-7.156875014E-2
1.297394896E1,-3.720904917E-2,-1.255364310E-2,-5.582395256E-2
1.298389096E1,-3.820256419E-2,9.147566892E-3,-6.092623293E-2
1.299383396E1,-5.387785301E-2,3.631373081E-2,-8.782693326E-2
1.300377696E1,-7.008114539E-2,4.501104383E-2,-1.145574796E-1
1.301371996E1,-6.334018283E-2,5.179030566E-2,-1.243556589E-1
1.302366296E1,-6.322755083E-2,2.917789847E-2,-1.278651577E-1
1.303360596E1,-5.460261539E-2,2.348314896E-2,-1.446028125E-1
1.304354896E1,-4.057426795E-2,9.408462346E-3,-1.675484562E-1
1.305349196E1,-2.924017131E-2,-1.062621810E-3,-1.554850656E-1
1.306343496E1,-1.497581564E-2,-2.251971055E-2,-1.144703561E-1
1.307337696E1,-1.074900962E-2,-4.237029506E-2,-9.944652021E-2
1.308331996E1,-3.614017814E-3,-5.894135904E-2,-1.215162510E-1
1.309326296E1,-5.511073843E-3,-4.645221803E-2,-1.271529669E-1
1.310320596E1,-1.121759087E-2,-2.170946918E-2,-1.350999177E-1
1.311314896E1,-2.533116147E-2,5.815750323E-3,-1.359144348E-1
1.312309196E1,-3.786993071E-2,6.075220518E-3,-1.224073666E-1
1.313303496E1,-4.086224332E-2,2.492214873E-2,-1.109941864E-1
1.314297796E1,-4.891985267E-2,3.770672031E-2,-9.417467058E-2
1.315292096E1,-4.767775789E-2,4.714138549E-2,-8.048107624E-2
1.316286296E1,-4.650407553E-2,5.000301283E-2,-8.279189587E-2
1.317280596E1,-5.277272925E-2,4.100407485E-2,-8.672882617E-2
1.318274896E1,-5.228565618E-2,3.790717017E-2,-9.979267538E-2
1.319269196E1,-4.125897691E-2,2.755504031E-2,-1.059918934E-1
1.320263496E1,-4.263270713E-2,2.318998419E-2,-1.120782602E-1
1.321257796E1,-2.761106394E-2,9.274031203E-3,-1.240118426E-1
1.322252096E1,-2.940308936E-2,-1.733518543E-2,-1.331124490E-1
1.323246396E1,-3.207270876E-2,-2.274837323E-2,-1.219384199E-1
1.324240696E1,-3.978226259E-2,-4.418532562E-2,-7.815856218E-2
1.325234996E1,-4.168523893E-2,-5.310251221E-2,-7.262007952E-2
1.326229196E1,-3.068048671E-2,-4.679004092E-2,-1.111538154E-1
1.327223496E1,-2.421280839E-2,-3.067960963E-2,-1.596202165E-1
1.328217796E1,-3.289380401E-2,6.194649898E-3,-1.425504398E-1
1.329212096E1,-4.007864334E-2,1.605022324E-2,-1.016433191E-1
1.330206396E1,-5.794948854E-2,-1.144044288E-4,-2.134409130E-2
1.331200696E1,-6.484342888E-2,-1.337144930E-2,-9.489446282E-3
1.332194996E1,-4.795140758E-2,-2.930200562E-2,-7.390178919E-2
1.333189296E1,-3.740332291E-2,-8.745534271E-3,-1.402209091E-1
1.334183596E1,-2.238087572E-2,1.899837110E-2,-1.920535523E-1
1.335177796E1,-9.696218446E-3,2.770023398E-2,-1.519597793E-1
1.336172096E1,-1.331586421E-2,2.045169655E-2,-8.730419219E-2
1.337166396E1,-8.594164476E-3,8.227215149E-4,-9.035702348E-3
1.338160696E1,-4.895142764E-3,-1.959515255E-2,-5.970591903E-2
1.339154996E1,-9.615599960E-3,-9.011838399E-3,-1.595401096E-1
1.340149296E1,-1.998812199E-2,1.635740306E-2,-2.631831765E-1
1.341143596E1,-4.037473172E-2,3.783312980E-2,-2.549596524E-1
1.342137896E1,-5.081654325E-2,2.526965607E-2,-1.482707709E-1
1.343132196E1,-6.002736971E-2,-8.594712652E-3,-3.377059400E-2
1.344126396E1,-4.789863646E-2,-4.134653896E-2,-1.478643894E-2
1.345120696E1,-5.383589923E-2,-2.260162639E-2,-6.766924202E-2
1.346114996E1,-6.421127178E-2,6.705988906E-3,-1.375610107E-1
1.347109296E1,-6.946236379E-2,3.657616116E-2,-1.397309124E-1
1.348103596E1,-6.022500560E-2,4.564692853E-2,-1.128424913E-1
1.349097896E1,-4.825327009E-2,5.118634310E-2,-7.063670397E-2
1.350092196E1,-2.556344211E-2,6.421920206E-2,-4.511536181E-2
1.351087058E1,-2.004323199E-2,8.606140304E-2,-3.963944435E-2
1.352081358E1,-1.986810789E-2,9.873878784E-2,-3.497687459E-2
1.353075558E1,-2.898618288E-2,9.964351656E-2,-2.259539545E-2
1.354069858E1,-3.948215425E-2,8.755006760E-2,-3.670121849E-2
1.355064158E1,-4.885385223E-2,4.943815352E-2,-5.825990260E-2
1.356058458E1,-5.054406300E-2,1.131812643E-2,-8.872857392E-2
1.357052758E1,-5.626366317E-2,-3.882258832E-2,-1.109281129E-1
1.358047058E1,-5.241868034E-2,-8.849435639E-2,-1.160058349E-1
1.359041358E1,-3.847533680E-2,-1.297776541E-1,-1.199661541E-1
1.360035658E1,-4.094688177E-2,-1.444283828E-1,-1.314331287E-1
1.361029958E1,-3.283971727E-2,-1.410964931E-1,-1.323154736E-1
1.362024158E1,-3.114848323E-2,-1.330215066E-1,-1.354203451E-1
1.363018458E1,-2.933160715E-2,-8.308825834E-2,-1.134944558E-1
1.364012758E1,-3.262863278E-2,-2.505064130E-2,-9.650244713E-2
1.365007058E1,-3.033184648E-2,1.739963271E-2,-1.029764843E-1
1.366001358E1,-3.667739108E-2,7.144387554E-2,-4.771561861E-2
1.366995658E1,-2.898705997E-2,1.238786905E-1,-4.151289225E-2
1.367989958E1,-1.565168068E-2,1.703605649E-1,-1.185113668E-1
1.368984258E1,-2.820477560E-3,1.776664416E-1,-1.563334966E-1
1.369978558E1,1.518302634E-2,1.621470176E-1,-1.408225876E-1
1.370972758E1,2.042549372E-2,1.300117437E-1,-1.301139969E-1
1.371967058E1,1.071085654E-2,7.011041801E-2,-1.205590618E-1
1.372961358E1,-1.529426962E-2,2.271127995E-2,-1.011129767E-1
1.373955658E1,-3.684476763E-2,-1.887857627E-2,-7.232947290E-2
1.374949958E1,-5.183556676E-2,-4.773235627E-2,-8.224342704E-2
1.375944258E1,-6.254649639E-2,-6.864364397E-2,-1.047429281E-1
1.376938558E1,-5.488985986E-2,-9.477550853E-2,-1.301648676E-1
1.377932858E1,-4.929802135E-2,-8.235733811E-2,-1.375189108E-1
1.378927158E1,-4.754151776E-2,-5.691182703E-2,-1.340328008E-1
1.379921358E1,-4.571411669E-2,-3.085071377E-2,-9.948218822E-2
1.380915658E1,-4.654157080E-2,-9.633141607E-3,-6.208105803E-2
1.381909958E1,-4.681361251E-2,2.109229557E-2,-5.909605443E-2
1.382904258E1,-5.201047160E-2,2.913148619E-2,-7.847782016E-2
1.383898558E1,-5.249491341E-2,3.856695537E-2,-1.177360260E-1
1.384892858E1,-5.415983498E-2,4.267382037E-2,-1.401565897E-1
1.385887158E1,-5.927687958E-2,3.671123184E-2,-1.476603216E-1
1.386881458E1,-5.090352058E-2,2.516246930E-2,-1.481707835E-1
1.387875758E1,-3.501305424E-2,2.248777013E-2,-1.570643985E-1
1.388869958E1,-2.459645882E-2,1.893438064E-3,-1.569977403E-1
1.389864258E1,-1.111906528E-2,-1.045536976E-2,-1.518288016E-1
1.390858558E1,-1.538687490E-2,-3.562280919E-2,-1.217624187E-1
1.391852858E1,-1.652459688E-2,-4.242922403E-2,-1.006077772E-1
1.392847158E1,-6.065389886E-3,-5.296667408E-2,-1.174612069E-1
1.393841458E1,-5.941575095E-3,-2.436308183E-2,-1.313799191E-1
1.394835758E1,-1.865364119E-2,-9.084343873E-3,-1.422352749E-1
1.395830058E1,-2.687256061E-2,1.600028437E-2,-1.420926028E-1
1.396824358E1,-3.382555783E-2,3.965691291E-2,-1.321032196E-1
1.397818558E1,-2.910480827E-2,5.172227696E-2,-1.096966892E-1
1.398812858E1,-4.057923809E-2,4.999479018E-2,-9.681878150E-2
1.399807158E1,-3.875059448E-2,6.618923865E-2,-9.033421934E-2
1.400801458E1,-3.930637233E-2,5.028112102E-2,-9.519910276E-2
1.401795758E1,-4.321867123E-2,4.315340169E-2,-1.105293328E-1
1.402790058E1,-4.262897953E-2,3.103870176E-2,-1.152573913E-1
1.403784358E1,-4.389687516E-2,1.969963498E-2,-1.270348531E-1
1.404778658E1,-4.238544300E-2,-1.662473045E-3,-1.218939811E-1
1.405772858E1,-3.022250354E-2,-1.431222975E-2,-1.312857789E-1
1.406767158E1,-3.142162129E-2,-2.643701613E-2,-1.240188593E-1
1.407761458E1,-3.989131317E-2,-3.472193599E-2,-9.755436122E-2
1.408755758E1,-3.544823326E-2,-3.111570228E-2,-8.589442849E-2
1.409750058E1,-3.891760558E-2,-2.721275892E-2,-1.090301067E-1
1.410744358E1,-3.292632915E-2,-1.900673993E-3,-1.286451763E-1
1.411738658E1,-4.087949261E-2,1.364243120E-2,-1.297339278E-1
1.412732958E1,-5.674788572E-2,1.218841139E-2,-9.044063866E-2
1.413727258E1,-6.579630576E-2,-9.210424460E-3,-2.982664704E-2
1.414721458E1,-5.974085614E-2,-1.100033026E-2,-5.260622978E-2
1.415715758E1,-6.031066731E-2,-8.199696690E-3,-1.071402866E-1
1.416710058E1,-4.135721013E-2,-5.506249890E-4,-1.586811537E-1
1.417704358E1,-2.273024686E-2,1.639270563E-2,-2.456415296E-1
1.418698658E1,-9.873023629E-4,3.058272857E-2,-2.071709436E-1
1.419692958E1,-1.166665703E-3,2.289334763E-2,-9.356714487E-2
1.420687258E1,-1.325476080E-2,-1.427937571E-2,-5.126838684E-3
1.421681558E1,6.593539640E-3,-2.289049711E-2,-7.830766618E-2
1.422675758E1,1.568369418E-3,-1.679144919E-2,-2.271239823E-1
1.423670058E1,-1.933060259E-2,-1.429169141E-3,-3.355237591E-1
1.424664358E1,-3.917356744E-2,1.625339571E-2,-2.989587808E-1
1.425658658E1,-3.280887321E-2,1.033787727E-2,-1.250666803E-1
1.426652958E1,-3.294898711E-2,-1.701232776E-2,3.833434582E-3
1.427647258E1,-4.018645138E-2,-2.353983041E-2,1.355209172E-2
1.428641558E1,-5.202925578E-2,9.421691671E-3,-4.244844675E-2
1.429635858E1,-6.269114189E-2,5.752033945E-2,-9.328004658E-2
1.430630158E1,-8.203870140E-2,9.083185393E-2,-1.077285165E-1
1.431624358E1,-7.627656274E-2,8.890917979E-2,-8.594997704E-2
1.432618658E1,-5.342396289E-2,8.118296139E-2,-6.253655612E-2
1.433612958E1,-4.178858846E-2,8.094834186E-2,-6.454156637E-2
1.434607258E1,-2.990163758E-2,6.757009517E-2,-9.020499587E-2
1.435601558E1,-3.267731085E-2,4.266833860E-2,-1.058872283E-1
1.436595858E1,-2.096935786E-2,2.581052352E-2,-1.329206604E-1
1.437590158E1,-3.473911218E-2,-5.953488797E-3,-1.278096092E-1
1.438584458E1,-4.381991118E-2,-4.081948556E-2,-1.318997365E-1
1.439578658E1,-4.983033724E-2,-6.574284028E-2,-1.314395607E-1
1.440572958E1,-4.986724779E-2,-9.148297794E-2,-1.344853753E-1
1.441567258E1,-3.184364408E-2,-1.184738350E-1,-1.480415601E-1
1.442561558E1,-3.087943822E-2,-1.238012698E-1,-1.499606162E-1
1.443555858E1,-2.382002167E-2,-1.138156872E-1,-1.656615597E-1
1.444550158E1,-2.360097036E-2,-9.501455002E-2,-1.812362033E-1
1.445544458E1,-2.934410557E-2,-6.230127878E-2,-1.610551232E-1
1.446538758E1,-2.271475174E-2,-3.234975714E-2,-1.362524039E-1
1.447533058E1,-2.929433115E-2,-2.875331752E-3,-1.512452495E-1
1.448527258E1,-2.382250674E-2,4.002864964E-2,-1.133845282E-1
1.449521558E1,-3.117121428E-2,7.052034438E-2,-3.906057000E-2
1.450515858E1,-2.493662059E-2,1.107128622E-1,-1.041628844E-1
1.451509583E1,-1.183257177E-2,1.268919983E-1,-2.043116552E-1
1.452503883E1,-1.142458230E-2,1.275454978E-1,-2.158973283E-1
1.453498183E1,9.325578064E-4,1.109884488E-1,-1.576380104E-1
1.454492483E1,-8.774843439E-3,6.654979259E-2,-1.143113118E-1
1.455486783E1,-2.898720615E-2,1.386013035E-2,-1.101837623E-1
1.456480983E1,-4.136905074E-2,-2.758387439E-2,-1.122185934E-1
1.457475283E1,-6.193750888E-2,-4.504424505E-2,-1.260870194E-1
1.458469583E1,-6.985785484E-2,-7.358969405E-2,-1.211010987E-1
1.459463883E1,-5.704309702E-2,-9.929818366E-2,-1.338749260E-1
1.460458183E1,-5.062972471E-2,-8.890621964E-2,-1.495986736E-1
1.461452483E1,-3.479678035E-2,-7.137144316E-2,-1.526363021E-1
1.462446783E1,-2.908098087E-2,-4.292832043E-2,-1.391017520E-1
1.463441083E1,-3.161794156E-2,-1.347428720E-2,-7.529401124E-2
1.464435283E1,-3.839574158E-2,7.367528267E-3,-5.486734807E-2
1.465429583E1,-5.274934039E-2,2.436023131E-2,-7.858482420E-2
1.466423883E1,-6.663150743E-2,2.155192327E-2,-1.008755797E-1
1.467418183E1,-6.619676694E-2,2.607828945E-2,-1.498173594E-1
1.468412483E1,-7.172596715E-2,2.141736422E-2,-1.481976807E-1
1.469406783E1,-5.680540770E-2,9.140111692E-3,-1.460231012E-1
1.470401083E1,-4.519298360E-2,-3.655057959E-3,-1.575128800E-1
1.471395383E1,-3.113349974E-2,-2.049394269E-2,-1.552541006E-1
1.472389683E1,-2.431286886E-2,-3.043928906E-2,-1.510517067E-1
1.473383883E1,-1.170656428E-2,-3.653819080E-2,-1.291614854E-1
1.474378183E1,-1.443531364E-2,-4.271942865E-2,-1.212934721E-1
1.475372483E1,-1.975174829E-2,-4.593196202E-2,-1.158081990E-1
1.476366783E1,-1.679912366E-2,-4.281561535E-2,-1.271067739E-1
1.477361083E1,-2.241851717E-2,-2.132618420E-2,-1.383164710E-1
1.478355383E1,-2.954218000E-2,-2.617359906E-3,-1.471861124E-1
1.479349683E1,-3.002822980E-2,1.838010114E-2,-1.299227929E-1
1.480343983E1,-3.580038182E-2,4.091439318E-2,-1.222845751E-1
1.481338183E1,-4.071620911E-2,3.374234464E-2,-1.176524109E-1
1.482332483E1,-3.376635477E-2,3.653647318E-2,-1.116543370E-1
1.483326783E1,-4.265514582E-2,3.632633887E-2,-1.088541055E-1
1.484321083E1,-4.685644336E-2,3.427853432E-2,-9.352562964E-2
1.485315383E1,-4.258497924E-2,2.513115015E-2,-9.514823198E-2
1.486309683E1,-4.879399136E-2,6.913272701E-3,-7.995073378E-2
1.487303983E1,-4.385528684E-2,-1.885621067E-2,-1.103276038E-1
1.488298283E1,-4.273159817E-2,-2.076178171E-2,-1.538800049E-1
1.489292483E1,-3.548265874E-2,-1.148071557E-2,-1.683045012E-1
1.490286783E1,-3.380304605E-2,4.337903112E-4,-1.394116545E-1
1.491281083E1,-4.886773936E-2,-1.076293331E-2,-6.791073203E-2
1.492275383E1,-5.251282051E-2,-2.034608122E-2,-1.368833184E-2
1.493269683E1,-6.305074565E-2,-5.269147122E-2,-4.268876731E-2
1.494263983E1,-6.685728304E-2,-2.945501994E-2,-1.266056675E-1
1.495258283E1,-4.083717339E-2,-8.305714019E-3,-1.805661124E-1
1.496252583E1,-2.573191501E-2,-2.548655123E-4,-1.877780682E-1
1.497246883E1,-1.195843309E-2,-1.355771966E-2,-1.023186725E-1
1.498241083E1,1.086193398E-3,-3.579373062E-2,-5.923755705E-2
1.499235383E1,1.781310394E-2,-4.708258443E-2,-6.273536146E-2
1.500229683E1,8.084506541E-3,-4.272092700E-2,-1.513072300E-1
1.501223983E1,-1.684436649E-3,-1.102342676E-2,-2.487428927E-1
1.502218283E1,-2.501073405E-2,1.474371772E-2,-2.852417976E-1
1.503212583E1,-4.007257685E-2,1.691902813E-2,-2.129731357E-1
1.504206883E1,-3.835020639E-2,9.681655224E-3,-7.594539106E-2
1.505201183E1,-4.336733669E-2,-1.625507679E-2,1.328955173E-2
1.506195383E1,-4.597431779E-2,-1.801691595E-2,3.660941720E-3
1.507189683E1,-5.493649140E-2,9.551920127E-3,-6.296749592E-2
1.508183983E1,-6.674932882E-2,5.990671607E-2,-9.614693642E-2
1.509178283E1,-7.732409142E-2,7.866339616E-2,-9.527570128E-2
1.510172583E1,-7.643626481E-2,6.715209235E-2,-8.869816840E-2
1.511166883E1,-5.346957117E-2,5.647898689E-2,-9.364842117E-2
1.512161183E1,-3.277378991E-2,5.369421389E-2,-9.389225006E-2
1.513155483E1,-2.084744342E-2,5.714935189E-2,-8.787429571E-2
1.514149683E1,-1.555980630E-2,7.139932707E-2,-9.189834952E-2
1.515143983E1,-1.918149859E-2,4.925109744E-2,-8.474369645E-2
1.516138283E1,-3.034376018E-2,3.409401812E-2,-8.683349133E-2
1.517132583E1,-3.362192854E-2,-5.042821504E-3,-1.006510466E-1
1.518126883E1,-4.495551355E-2,-4.681242479E-2,-1.049966973E-1
1.519121183E1,-3.372754388E-2,-7.524019858E-2,-1.136154932E-1
1.520115483E1,-5.448896013E-2,-9.997373806E-2,-1.218431103E-1
1.521109783E1,-4.115665063E-2,-1.263186057E-1,-1.353373146E-1
1.522103983E1,-3.499726675E-2,-1.278946131E-1,-1.258911377E-1
1.523098283E1,-2.693870723E-2,-1.126673306E-1,-1.326014024E-1
1.524092583E1,-3.547337629E-2,-8.283779651E-2,-1.424030900E-1
1.525086883E1,-3.013742656E-2,-5.125234354E-2,-1.207520199E-1
1.526081183E1,-4.322846532E-2,-8.405299410E-3,-1.366693103E-1
1.527075483E1,-4.908584051E-2,2.758995915E-2,-1.012995028E-1
1.528069783E1,-5.337214194E-2,7.274771327E-2,-3.519146740E-2
1.529064083E1,-4.686126731E-2,1.057780863E-1,-8.864671290E-2
1.530058383E1,-3.489852190E-2,1.379761996E-1,-1.550400925E-1
1.531052583E1,-1.698915817E-2,1.494599118E-1,-1.532607847E-1
1.532046883E1,-4.074486047E-3,1.295623121E-1,-1.240685606E-1
1.533041183E1,8.229517490E-3,8.251850199E-2,-1.018684369E-1
1.534035483E1,7.932771295E-3,2.996869784E-2,-8.139148772E-2
1.535029783E1,-1.165481642E-2,-5.301853158E-3,-7.853453815E-2
1.536024083E1,-3.264727078E-2,-3.130337963E-2,-7.051975965E-2
1.537018383E1,-4.247585557E-2,-5.038079778E-2,-9.104114771E-2
1.538012683E1,-3.673396289E-2,-6.700931065E-2,-1.133862823E-1
1.539006883E1,-3.992171869E-2,-8.972451920E-2,-1.473024720E-1
1.540001183E1,-3.173539750E-2,-6.666823525E-2,-1.418657309E-1
1.540995483E1,-3.407070234E-2,-4.976605441E-2,-1.060328239E-1
1.541989783E1,-3.680573747E-2,-2.103236161E-2,-6.819783032E-2
1.542984083E1,-3.696434319E-2,8.388634846E-3,-6.676994026E-2
1.543978383E1,-3.844851270E-2,1.426575352E-2,-6.660914183E-2
1.544972683E1,-5.292811900E-2,3.727015257E-2,-9.278303325E-2
1.545966983E1,-6.355674908E-2,2.788552676E-2,-1.144399506E-1
1.546961183E1,-6.595059916E-2,2.653985403E-2,-1.199299014E-1
1.547955483E1,-6.356318101E-2,2.338528119E-2,-1.381632739E-1
1.548949783E1,-5.453639567E-2,1.982509430E-2,-1.500442314E-1
1.549944083E1,-4.265996978E-2,8.347996697E-4,-1.499828357E-1
